search_type,username,retweet_count,created_at,favourite_count,hashtags,tweet_id,text,location,to,mined_at,quote_username 
username,TCS_ANZ,1,09/07/2020 06:00:00,2,#Business4dot0 #onetcs #data,1281105805555597319,"Data enhances customer experience, innovates ecosystems, minimizes risk, and is monetised to deliver value. Learn how your company can leverage data here: https://on.tcs.com/2zVo96Q #Business4dot0 #onetcs #data",,TCSCognitiveBiz,24/08/2020 21:40:35,
username,TCS_ANZ,1,09/07/2020 05:18:03,3,#Banking #Business4dot0,1281095248727339008,"Here are quick steps to improved credit risk management from our senior consultant in Banking Industry Advisory Group, that he shared with @GBAFReview: https://bit.ly/31XTuBu @TCS #Banking #Business4dot0",,,24/08/2020 21:40:35,@GBAFReview @TCS
username,TCS_ANZ,0,09/07/2020 04:00:00,2,#TCSPerspectives #Business4dot0,1281075607841861632,"Take inspiration from companies like @microsoft, @airbnb, and @spotify who are putting their customers first and forefront. Read the full article here: https://on.tcs.com/2wLEdGK #TCSPerspectives #Business4dot0",,TCSDigitalBiz,24/08/2020 21:40:35,@Microsoft @Airbnb @Spotify
username,TCS_ANZ,1,09/07/2020 02:52:27,3,#newnormal #business4dot0 #agile #resilient,1281058608747130880,"Retail is looking much different than it used to. Our @TCS_AsiaPacific President explains that as the #newnormal emerges, we will see the industry pushing to align itself with #business4dot0 principles to become more #agile and #resilient. More here: https://bit.ly/38DgVBi",,,24/08/2020 21:40:35,@TCS_AsiaPacific
username,TCS_ANZ,2,09/07/2020 01:07:40,6,#Innovation,1281032238553915392,What does it take to uncover your own Innovator’s Spirit and pursue the impossible? We will learn this and more about the Circle of #Innovation as we hear from @thechuckswoboda in his @TCS sponsored talk for @ampamplify festival 2020! Register here: http://snip.ly/amp.amplify,,ampamplify,24/08/2020 21:40:35,@thechuckswoboda @TCS @ampamplify
username,TCS_ANZ,3,08/07/2020 07:21:54,12,#onetcs #tcstogether #tcsempowers,1280764027493208065,"From driving ambulances to delivering food - meet our @TCS heroes around the globe, going the extra mile during the pandemic. For more: https://www.tcs.com/company-overview/tcs-response-covid-19 #onetcs #tcstogether #tcsempowers",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,08/07/2020 04:57:56,5,#ISS #STEM #tcsempowers,1280727797321699328,Check out this real-time #ISS footage of New Zealand! Keep up with our 2019 Summit Future Leaders Speaker @Nanogirl for more awesome #STEM content! #tcsempowers,,NanogirlLabs,24/08/2020 21:40:35,@nanogirl
username,TCS_ANZ,1,08/07/2020 02:15:39,4,#CIO #business4dot0 #tcstogether,1280686956821639168,"The role of the #CIO has accelerated beyond expectation, according to our @TCS Global Head of Enterprise Application Services @Akhilesh_Global. More here: https://bit.ly/3e82re1 #business4dot0 #tcstogether",,TCSDigitalTech,24/08/2020 21:40:35,@TCS @Akhilesh_Global
username,TCS_ANZ,1,08/07/2020 00:21:10,4,#togetherwerun #togetherwesucceed #NAIDOC2020,1280658145841303552,Only 4 days left to enter the NAIDOC virtual run with our running partner the @IndigMaraProjct. Join us by registering here: https://www.runsweatinspire.org/event-info #togetherwerun #togetherwesucceed #NAIDOC2020,,,24/08/2020 21:40:35,@IndigMaraProjct
username,TCS_ANZ,1,07/07/2020 05:00:00,8,#runningpartner #NAIDOC #TeamTCS #TCSTogether #TogetherWeRun,1280365932070617088,Go team go! We’re so proud of our #runningpartner @IndigMaraProjct and @deek207 who are currently running in Canberra for the #NAIDOC week. #TeamTCS #TCSTogether #TogetherWeRun,,IndigMaraProjct,24/08/2020 21:40:35,@IndigMaraProjct @deek207
username,TCS_ANZ,2,07/07/2020 04:00:00,6,#Business4dot0 #onetcs,1280350831783469059,Great to have our @dinakholkar listed on the @TruataPrivacy and @hottopicsht Global Top 100 Data Visionaries. Full list here: https://www.hottopics.ht/36808/global-top-100-data-visionaries/ #Business4dot0 #onetcs,,HotTopicsHT,24/08/2020 21:40:35,@dinakholkar @TruataPrivacy @HotTopicsHT
username,TCS_ANZ,1,07/07/2020 03:00:00,5,#adaptive #TCSPerspectives #business4dot0 #onetcs,1280335733392359424,"Everything you need to know about balancing an #adaptive core and enabled edge here in our #TCSPerspectives by @TCS Global Consultant, @frankdiana: https://on.tcs.com/2y36KYX #business4dot0 #onetcs",,TCSDigitalBiz,24/08/2020 21:40:35,@TCS @frankdiana
username,TCS_ANZ,1,07/07/2020 02:00:51,8,#PlasticFreeJuly #corporatesustainability #tcsempowers,1280320845206913025,"It's #PlasticFreeJuly, which means there's no better time to start eliminating single-use plastic from your daily routine. Here’s a throwback from the @PasigRiverPRRC clean up. What are you doing to reduce plastic today? #corporatesustainability #tcsempowers",,,24/08/2020 21:40:35,@PasigRiverPRRC
username,TCS_ANZ,1,06/07/2020 07:00:00,9,#communityinnovation #together,1280033740488495106,Shout out to our incredible community innovation partner @MOWNSW who continue to provide back to the community in these challenging times. Good on you guys! #communityinnovation #together,,MOWNSW,24/08/2020 21:40:35,@MOWNSW
username,TCS_ANZ,2,06/07/2020 06:52:58,6,#business4dot0 #onetcs #tcstogether #digitalbanking,1280031972186681344,The results are in … @TCS_Bancs has been named a Leader in Universal and Pure-play Digital Banking in @IBSIntelligence Sales League Table 2020. Full Report: https://on.tcs.com/2VFPK3z #business4dot0 #onetcs #tcstogether #digitalbanking,,,24/08/2020 21:40:35,@TCS_BaNCS @IBSIntelligence
username,TCS_ANZ,1,06/07/2020 05:13:05,7,#thebigquestions #business4dot0,1280006837014687749,".@adambspencer talks to leaders about life during lockdown and the future of business as part of our TCS Big Questions Series. First up, Les MacDonald, CEO of @MOWNSW. Watch the full episode here: https://info.tcs.com/anz-big-questions.html #thebigquestions #business4dot0",,,24/08/2020 21:40:35,@adambspencer @MOWNSW
username,TCS_ANZ,0,03/07/2020 05:30:00,3,#1 #Business4dot0 #costmanagement #tcstogether #onetcs,1278923928472129537,Cost management has to #1⃣ priority for senior leaders in the M&amp;A Service industry. Find out more here: https://www.tcs.com/blogs/integration-cost-management-is-key-to-m-and-a-success #Business4dot0 #costmanagement #tcstogether #onetcs,,tcs_na,24/08/2020 21:40:35,
username,TCS_ANZ,0,03/07/2020 03:30:00,1,#supplychains #TCSperspectives #TCSCIOStudy #business4dot0 #resilience,1278893728325873665,"From setting up a war room to simulating disruptions, here is a step-by-step process of how you can safeguard your #supplychains. Download now: https://on.tcs.com/2XRTnW2 #TCSperspectives #TCSCIOStudy #business4dot0 #resilience",,TCSCognitiveBiz,24/08/2020 21:40:35,
username,TCS_ANZ,0,03/07/2020 02:30:00,3,#proudindustrypartner,1278878628999290880,The countdown is on: only days to go til @ampamplify free event in partnership with @TCS_ANZ is live! Register here: http://snip.ly/amp.amplify #proudindustrypartner,,ampamplify,24/08/2020 21:40:35,@ampamplify @TCS_ANZ
username,TCS_ANZ,0,03/07/2020 01:34:07,2,#GoIT #skillsforthefuture #STEM #TCSEMpowers,1278864565401350153,"Fun and engaging activities for school holidays, with a secret - they're STEM lessons in disguise! New activities live on the blog: https://info.tcs.com/anz-create-your-own-winter-wonderland-at-home-these-school-holidays-with-STEM.html #GoIT #skillsforthefuture #STEM #TCSEMpowers",,,24/08/2020 21:40:35,
username,TCS_ANZ,0,02/07/2020 05:30:00,5,#WFH #business4dot0 #onetcs #tcstogether,1278561540216512512,Is a HR Virtual Assistant the future of #WFH? Read what 3 areas HR can leverage virtual technologies: https://on.tcs.com/2BtG1GL #business4dot0 #onetcs #tcstogether,,TCSDigitalBiz,24/08/2020 21:40:35,
username,TCS_ANZ,2,02/07/2020 04:07:37,3,#utilities #whitepaper #Business4dot0 #tcstogether,1278540808598073344,"How can the #utilities industry reinvent itself in the face of this pandemic and chart its way forward to emerge stronger and more resilient? New #whitepaper live with @TCS Global Head, Utilities Business Unit: https://www.tcs.com/future-proofing-the-utility-industry #Business4dot0 #tcstogether",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,01/07/2020 05:58:19,6,#NAIDOC #togetherwerun #togetherwesucceed,1278206279748476928,"When we can’t be together physically, we can still run together virtually. We are so excited to join our running partner @IndigMaraProjct and @deek207 in the #NAIDOC Run Sweat Inspire Festival this July 5! Register here: http://www.runsweatinspire.org/event-info #togetherwerun #togetherwesucceed",,imfvirtualrun,24/08/2020 21:40:35,@IndigMaraProjct @deek207
username,TCS_ANZ,1,01/07/2020 04:35:20,3,#TCSInnovation #resilience #tcsempowers #onetcs,1278185394492727301,"We are back with our third #TCSInnovation Forum, with a focus on building supply chain #resilience and driving competitive advantage. Click here for more!: https://bit.ly/38dl5Qn #tcsempowers #onetcs",,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,2,01/07/2020 02:00:58,10,#plasticfreejuly #corporatesustainability #digitalempowers #LifeAtTCS,1278146546077437953,"During #plasticfreejuly, we're highlighting some of the ways our team live free of single-use plastics. Check out some of the sustainable products we don't leave home without! #corporatesustainability #digitalempowers #LifeAtTCS",,,24/08/2020 21:40:35,
username,TCS_ANZ,2,30/06/2020 05:19:45,4,#banks #insurers #whitepaper #Busiess4dot0 #onetcs #tcstogether,1277834185697193985,"How can #banks and #insurers successfully deploy chatbots to deliver seamless service and reduce wait times? @TCS ANZ Solution Architect and Technology Head, share their thoughts in this new #whitepaper: https://www.tcs.com/covid-19-and-bfsi-contact-centers-chatbot-ting-the-challenges-away #Busiess4dot0 #onetcs #tcstogether",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,30/06/2020 03:04:36,2,#utilities #automation #IoT #Business4ot0 #tcstogether,1277800172341178368,Keep up with the trends in the #utilities sector by utilising #automation and #IoT . Full whitepaper here: https://on.tcs.com/2YEw1TP #Business4ot0 #tcstogether,,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,2,29/06/2020 05:00:00,4,#CPG #CPG #business4dot0 #onetcs #tcstogether,1277466828646670337,What can the #CPG &amp; Distribution industry do to obtain long-term success? Discover how adopting unique strategies can enable #CPG manufacturers to meet rising supply chain demands. More here: https://on.tcs.com/2NvsmkK #business4dot0 #onetcs #tcstogether,,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,1,29/06/2020 04:00:00,2,#resilience #POV #TCSPerspectives #CFO #onetcs #tcstogether,1277451728301031424,"These top considerations for CFOs are key for protecting your organisation’s #resilience and continuity. Full #POV with Global Managing Partner, @VikasGopal here: https://on.tcs.com/2YIiyec #TCSPerspectives #CFO #onetcs #tcstogether",,TCSDigitalBiz,24/08/2020 21:40:35,@VikasGopal
username,TCS_ANZ,1,29/06/2020 03:00:00,6,#thebigquestions #Business4dot0 #TCSTogether,1277436630370934784,"How do we adjust today to thrive tomorrow? New #thebigquestions blog post live with @TCS Futurist – Digital Workspaces, https://info.tcs.com/anz-what-is-the-future-of-remote-work.html #Business4dot0 #TCSTogether",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,0,29/06/2020 01:51:53,0,#datadriven #digitaldata #business4dot0 #onetcs #tcstogether,1277419486778290176,"Learn about effective #datadriven decision making that enhances corporate efficiency &amp; minimises risk in our latest report from @dinakholkar, Global Head – Analytics &amp; Insights: https://on.tcs.com/3epTJbU #digitaldata #business4dot0 #onetcs #tcstogether",,TCSCognitiveBiz,24/08/2020 21:40:35,@dinakholkar
username,TCS_ANZ,1,26/06/2020 05:13:30,2,#blog #digital #business4dot0 #digitaltransformation #TCSSBWS,1276383061190406144,The future is now! New #blog live with our innovation experts Badrinathan Subramanian and Arun Kannan where they discuss what 8 #digital trends you need to be on top of. Find out more: https://info.tcs.com/anz-8-of-the-best-tech-solutions-for-todays-environment.html #business4dot0 #digitaltransformation #TCSSBWS,,,24/08/2020 21:40:35,
username,TCS_ANZ,1,26/06/2020 03:30:00,4,#POV #Business4dot0 #technology #services #onetcs,1276357013581238274,The technology and services sector will serve as the backbone of change for other industries in the post-pandemic era. New #POV live: https://on.tcs.com/2Yx4XWF #Business4dot0 #technology #services #onetcs,,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,2,26/06/2020 02:07:33,2,#newbeginning #business4dot0 #TCSSBWS,1276336264136888322,"In conversation with @business Radio, our @kramanuj shares examples of leading global companies adopting the #newbeginning of borderless working and realising tremendous benefits. Full story here: https://on.tcs.com/2MXRuAv #business4dot0 #TCSSBWS",,TCSDigitalBiz,24/08/2020 21:40:35,@business @kramanuj
username,TCS_ANZ,1,25/06/2020 06:47:38,1,#IoT,1276044363320029185,"Our investments in emerging technologies, mature #IoT solutions, and Location independent Agile™ approach, make us a preferred strategic partner to help enterprises drive large scale IoT transformations. Learn more about the recognition from @IDC at: https://on.tcs.com/3dt46uq",,,24/08/2020 21:40:35,@IDC
username,TCS_ANZ,1,25/06/2020 06:00:00,4,#communityinnovation #tcstogether #onetcs,1276032375718363136,We are so proud to have been able to help @MOWNSW in shaping the way their volunteers interact by utilising @TCS Conversa chatbot. Try it out for yourself: http://ow.ly/yr3k50Ag04n #communityinnovation #tcstogether #onetcs,,MOWNSW,24/08/2020 21:40:35,@MOWNSW @TCS
username,TCS_ANZ,1,25/06/2020 03:00:00,3,#Business4dot0 #onetcs #tcstogether,1275987078971633669,"Most countries are adopting -less payments, to drive efficiency, speed and reduce risk. Read how @TCS_Bancs offer a solution for Central Payments Infrastructure here: http://on.tcs.com/3hTBlKJ #Business4dot0 #onetcs #tcstogether",,TCS_BaNCS,24/08/2020 21:40:35,@TCS_BaNCS
username,TCS_ANZ,1,25/06/2020 01:26:20,5,#LifeAtTCS #TopEmployer #UniquelyTogether,1275963505397518336,"At @TCS, creating a positive social impact is at the centre of our business model and inspires all our goals and achievements. Find out about our 8 steps to happiness here:https://info.tcs.com/anz-the-eight-steps-to-happiness-at-work.html #LifeAtTCS #TopEmployer #UniquelyTogether",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,24/06/2020 06:28:48,3,#SAP,1275677236637638662,"TCS Crystallus™ is here! Leveraging TCS MFDM™ framework, our solution for #SAP S/4HANA-enabled transformation improves customer satisfaction, accelerates time-to-market processes, and drives business growth. Here's more: https://www.youtube.com/watch?v=hGQ3PqEkViA",,,24/08/2020 21:40:35,
username,TCS_ANZ,2,24/06/2020 00:30:00,4,#telecommunications #business4dot0 #CSPs #security #reliability #resilience #Whitepaper,1275586939110821888,"With #telecommunications, there’s no one-size-fits-all formula for success. But with @TCS’s #business4dot0 model, here's how #CSPs can combine #security, #reliability, and #resilience. Read the #Whitepaper here https://on.tcs.com/2ASLVB8",,TCS,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,23/06/2020 23:30:00,2,#fieldservice #Business4dot0 #automation #AI,1275571840417763329, 5 steps to de-risk and optimise your #fieldservice workforce webinar with @Zinier | 26th June 2020 5am AEST Register here: https://uforms.wbresearch.com/field-service-digital-summit-june-2020/ #Business4dot0 #automation #AI,,TCSCognitiveBiz,24/08/2020 21:40:35,@zinier
username,TCS_ANZ,1,23/06/2020 07:00:00,3,#newbeginning #togetherwerun,1275322697954865152,"Today, we’re listening to our @MdotiTaylor, @TCS Global Head of Sports Sponsorships on The Aid Station, as she speaks about her passion for sports and how TCS is pivoting it’s strategy to align to the #newbeginning. Hear it for yourself: http://on.tcs.com/2NmMeqp #togetherwerun",,tcs_na,24/08/2020 21:40:35,@MdotiTaylor @TCS
username,TCS_ANZ,2,23/06/2020 06:24:52,7,#STEM #GoITGirls #TCSEmpowers #ShapeTheWorld #InternationalWomeninEngineeringDay,1275313856009703425,"This International Women’s Engineering Day we want to highlight the amazing women in the field, and encourage more young women to consider a career in #STEM. Here’s a quick shoutout from our #GoITGirls #TCSEmpowers #ShapeTheWorld #InternationalWomeninEngineeringDay",,,24/08/2020 21:40:35,
username,TCS_ANZ,1,22/06/2020 05:05:04,7,#thebigquestions #Business4dot0 #TCSTogether #RCM #cloud,1274931386990899200,"Embrace the digital blueprint to solve the now and imagine the beyond. New #thebigquestions blog post live with @TCS Managing Partner, Consulting &amp; Services Integration, @parag_patki. http://ow.ly/5u9o50AdPdQ #Business4dot0 #TCSTogether #RCM #cloud",,,24/08/2020 21:40:35,@TCS @parag_patki
username,TCS_ANZ,1,22/06/2020 04:00:00,4,#IT #CIO #Business4dot0,1274915013116014592,Here are the 3 risks of overlooking #IT and the role of #CIO in Mergers and Acquisitions: https://on.tcs.com/3fHQMni #Business4dot0,,TCSDigitalBiz,24/08/2020 21:40:35,
username,TCS_ANZ,1,22/06/2020 03:00:00,4,#energy #resources #Business4dot0 #sustainability #tcstogether #onetcs,1274899914733035521,"It is time for the #energy and #resources sector to make bold decisions, to be resilient, and to shape up new opportunities. More here: https://on.tcs.com/30XsuBO #Business4dot0 #sustainability #tcstogether #onetcs",,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,2,22/06/2020 02:00:00,4,#communityinnovation #TCSempowers #together,1274884814450147334,"Do your bit by helping those in need today! We are so proud of our #communityinnovation partner @MOWNSW, for doing everything they can to support our elderly community. Volunteer here: https://bit.ly/3fWTIgb #TCSempowers #together",,MOWNSW,24/08/2020 21:40:35,@MOWNSW
username,TCS_ANZ,1,21/06/2020 06:15:45,3,#internationaldayofyoga #LifeatTCS #TCStogether #OneTCS,1274586785591332864,"Namaste everyone, today is World Yoga Day. It’s great to have @khairnar2104 our User Experience Architect and resident yogi keeping our minds and bodies fit and well. #internationaldayofyoga #LifeatTCS #TCStogether #OneTCS",,,24/08/2020 21:40:35,
username,TCS_ANZ,1,19/06/2020 07:36:36,6,#TCSConversa #tcsempowers #tcstogether,1273882357808762880,"Working with @MOWNSW, an organisation that sits at the heart of our community and helps deliver 4.5 million meals each year is our privilege. Find out more about #TCSConversa here: https://www.tcs.com/tcs-conversa #tcsempowers #tcstogether",,ProBonoNews,24/08/2020 21:40:35,@MOWNSW
username,TCS_ANZ,1,19/06/2020 05:00:00,7,#tcstogether #onetcs,1273842948556369920,"“You have to be very quick in a crisis to make sure you have the ability make decisions quickly and empower people” - Jeanie York, CTIO of @virginmedia. Listen to her full insights here: #tcstogether #onetcs",,TCS_UKI,24/08/2020 21:40:35,@virginmedia
username,TCS_ANZ,3,19/06/2020 04:00:00,5,#CyberAttack #business4dot0 #tcstogether #onetcs,1273827849258979328,"Today's news on #CyberAttack pose more pressure on security and risk management leaders to safeguard their companies on a massive scale, and quickly. Here's a quick guide to help https://on.tcs.com/30Xs26q #business4dot0 #tcstogether #onetcs",,TCSCognitiveBiz,24/08/2020 21:40:35,
username,TCS_ANZ,2,19/06/2020 03:19:40,4,#STEM #TCSEmpowers,1273817700775550976,This puzzle is pretty straightforward… or is it? Let us know your answer in the comments. Find more such puzzles and about our #STEM programs at https://lnkd.in/gxF7PA2 #TCSEmpowers,,,24/08/2020 21:40:35,
username,TCS_ANZ,2,18/06/2020 06:30:14,8,#remotework #TCSSBWS #onetcs #tcstogether,1273503269684420609,Our @TCS SBWSTM model meant that one of Australia’s largest banks could connect over 95% of staff within a week of moving to #remotework. Learn more about #TCSSBWS here: http://ow.ly/lEBV50AaVTz #onetcs #tcstogether,,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,18/06/2020 06:00:00,4,#HR #TCSPerspectives #Business4dot0 #tcstogether #onetcs,1273495659501416449, HR Virtual Assistant Remote Talent Acquisition Remote Onboarding/Offboarding Above are #3 areas where #HR can leverage virtual technologies. New #TCSPerspectives live with @TCS IT Consultant: https://on.tcs.com/2N4QjiT #Business4dot0 #tcstogether #onetcs,,TCSDigitalBiz,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,2,18/06/2020 05:15:29,6,#TCSInnovation #NewBeginning #resilient #safe,1273484459430408193,"Thank you to @MelbourneWater CTO, for joining the 2nd edition of #TCSInnovation Forum: A #NewBeginning – safeguarding our workforce. Today we learned how organisations can make workplaces #resilient &amp; #safe. Who’s ready for the 3rd edition Details soon: http://on.tcs.com/2yV0aEj",,TCS,24/08/2020 21:40:35,@MelbourneWater
username,TCS_ANZ,2,17/06/2020 07:21:40,9,#TCSInnovation #resilient #tcstogether #onetcs,1273153825545863168,"Our 2nd virtual #TCSInnovation Forum is on tonight! Business leaders from @MelbourneWater, @TCS, @GuardHat &amp; @Manpowergroup will discuss how to stay #resilient while safely returning back to the workplace and more: https://on.tcs.com/2yV0aEj #tcstogether #onetcs",,TCS,24/08/2020 21:40:35,@MelbourneWater @TCS @GuardHat @ManpowerGroup
username,TCS_ANZ,4,17/06/2020 06:39:56,21,#TCSConversa #communityinnovation #digitalempowers #onetcs #tcstogether #tcsempowers,1273143324145311744,Our @TCS Conversa™ platform is helping @MOWNSW engage and empower its volunteer workforce with the Let’s Chat Volunteering Through COVID-19 Chatbot. For more on #TCSConversa: https://www.tcs.com/tcs-conversa #communityinnovation #digitalempowers #onetcs #tcstogether #tcsempowers,,,24/08/2020 21:40:35,@TCS @MOWNSW
username,TCS_ANZ,1,17/06/2020 03:46:52,6,#businesscontinuity #TCSSBWS #Business4dot0 #DigitalTransformation,1273099766558269445,"Globally, @TCS SBWSᵀᴹ model is proving pivotal in powering #businesscontinuity during critical times. Read @ManpowerGroup’s story here: https://on.tcs.com/3hDPuf4 #TCSSBWS #Business4dot0 #DigitalTransformation",,TCS,24/08/2020 21:40:35,@TCS @ManpowerGroup
username,TCS_ANZ,1,16/06/2020 06:00:00,5,#banking #Business4dot0 #tcstogether #onetcs,1272770883392696320,Personalise your customers #banking experience with our Customer Intelligence &amp; Insights for Banking: https://on.tcs.com/2B7J9Ym #Business4dot0 #tcstogether #onetcs,,TCS_Digital,24/08/2020 21:40:35,
username,TCS_ANZ,1,16/06/2020 05:00:00,9,#TCSWebinar #finance #business4dot0,1272755784057868290,"Join our global #TCSWebinar with @anaplan Fri, Jun 19, 12:00 AM AEST to learn how to better manage cash flow in the #finance sector. Register: http://on.tcs.com/2XRFOpa #business4dot0",,tcs_na,24/08/2020 21:40:35,@anaplan
username,TCS_ANZ,1,16/06/2020 04:00:00,5,#finance #Business4dot0 #tcstogether #onetcs #CFO,1272740685633007616," Pandemic replanning Market guidance @TCS Global Managing Partner, Finance &amp; Shared Services Transformation shares the top focus areas for your #finance response strategies. Read more: https://on.tcs.com/3hAcPOK #Business4dot0 #tcstogether #onetcs #CFO",,TCSDigitalBiz,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,3,15/06/2020 06:22:33,9,#TeamTCS #runningpartner #NAIDOC #Teamtcs #togetherwerun #togetherwesucceed,1272414172165419008,Calling #TeamTCS runners! Join us as we support our #runningpartner the @IndigMaraProjct in the #NAIDOC Run Sweat Inspire Festival. Register here http://ow.ly/EOnZ50A7zY4 to run or walk between 5-12 July. #Teamtcs #togetherwerun #togetherwesucceed @deek207,,,24/08/2020 21:40:35,@IndigMaraProjct @deek207
username,TCS_ANZ,2,15/06/2020 04:46:16,6,#thebigquestions #Business4dot0 #TCSTogether,1272389940723105792,"Thinking beyond the now is imperative for the future. New #thebigquestions blog post live with @TCS Consulting Partner for Energy, Mining, and Resources. https://on.tcs.com/2XZA6lk #Business4dot0 #TCSTogether",,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,3,12/06/2020 04:30:06,8,#IoT #Business4dot0,1271298709645647872,"This recognition by @forrester is a testimony to our vision, capabilities and market success in delivering large scale #IoT transformations for our APAC customers. Full press release here: https://on.tcs.com/3hdWUoV #Business4dot0",,,24/08/2020 21:40:35,@forrester
username,TCS_ANZ,2,12/06/2020 04:00:00,7,#TCSSummit #STEMLearning #together #skillsforthefuture,1271291133109260288,Grab your jackets because we're cooking up a storm with our last years’ #TCSSummit Future Leaders speaker @NanogirlLabs this Saturday! All you need is: •Ice cubes •String •Scissors •Salt See you then! #STEMLearning #together #skillsforthefuture,,NanogirlLabs,24/08/2020 21:40:35,@NanogirlLabs
username,TCS_ANZ,1,12/06/2020 02:52:17,6,#BFSI #resilience #leadership #growth #digital #Business4dot0 #tcstogether #onetcs,1271274090859393026,"During this global economic reset, #BFSI firms must ensure their strategy includes #resilience, value #leadership and #growth. More here: https://on.tcs.com/2AX3qzV #digital #Business4dot0 #tcstogether #onetcs",,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,1,11/06/2020 07:29:18,4,#agile #Business4dot0 #POV #Business4dot0 #tcstogether #onetcs,1270981420345815041,Learn how manufacturing enterprises have accelerated digital transformation using location-independent #agile methodologies powered by #Business4dot0. Read our #POV here: https://on.tcs.com/2MK30zv #Business4dot0 #tcstogether #onetcs,,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,1,11/06/2020 05:30:00,3,#digital #banks #Business4dot0 #tcstogether #onetcs,1270951394560765953,We’re saying goodbye to traditional onboarding and hello to #digital onboarding. What is the future of #banks going to look like? Read more here: https://on.tcs.com/3cOdwAl #Business4dot0 #tcstogether #onetcs,,TCS,24/08/2020 21:40:35,
username,TCS_ANZ,1,11/06/2020 04:21:05,4,#Business4dot0 #newbeginning #TCSSBWS,1270934050874613760,Let’s look at the financial benefits of the work-from-anywhere distributed workforce model: https://on.tcs.com/3hniffV #Business4dot0 #newbeginning #TCSSBWS,,TCSDigitalBiz,24/08/2020 21:40:35,
username,TCS_ANZ,1,10/06/2020 06:30:20,3,#AI #COVID19 #innovative #Hackathon,1270604189660397568,Innovative #AI solutions can play a huge role in predicting and minimising outbreaks like #COVID19. Our @TCS team developed an award-winning #innovative solution for the SAMHAR-COVID-19 #Hackathon. More here: https://bit.ly/3hc5dSj,,TCS_News,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,10/06/2020 05:23:27,4,#retail #thebigquestions #Business4dot0 #TCSTogether,1270587358216245248,Thriving in today’s changing #retail market requires a new supply chain lens. New #thebigquestions blog post live with @TCS retail strategy experts: https://on.tcs.com/37nK039 #Business4dot0 #TCSTogether,,,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,10/06/2020 04:13:30,5,#collaborative #newnormal #together,1270569757276639232,"Creating a #collaborative, open and inclusive virtual workplace is crucial as the #newnormal of work continues to set in. Read more about how to engage talent in your organisation here: https://on.tcs.com/2MWUsFD #together",,TCSDigitalBiz,24/08/2020 21:40:35,
username,TCS_ANZ,2,09/06/2020 07:54:21,6,#TCSAnalystForum,1270262948598910977,Thank you to the analysts and speakers who joined the #TCSAnalystForum Asia Pacific 2020 today.,,TCS_AsiaPacific,24/08/2020 21:40:35,
username,TCS_ANZ,2,09/06/2020 07:32:56,4,#ZeroTrust #business4dot0,1270257558360485888,Our global head for Cyber Security also talked about #ZeroTrust model for robust security architectures. Learn more here: https://info.tcs.com/anz-zero-trust-is-critical-for-business-cyber-security-today.html #business4dot0 @TCS,,TCS_AsiaPacific,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,09/06/2020 07:13:04,7,#TCS #TCSAnalystForum #MFDM,1270252558229991430,".@akhilesht, Head of Digitate @TCS shares how #TCS' Machine First Delivery Model is enhancing customer experience with reduced operational costs. #TCSAnalystForum. #MFDM",,TCS_AsiaPacific,24/08/2020 21:40:35,@akhilesht @TCS
username,TCS_ANZ,1,09/06/2020 04:41:02,8,#agile #TCSAnalystForum,1270214296400617477,".@TCS Global Head of Enterprise Agility, puts individuals and interactions over processes and tools for a successful location independent #agile operating model. Learn more here: http://ow.ly/A2Ne50A1sSi #TCSAnalystForum",,TCS_AsiaPacific,24/08/2020 21:40:35,@TCS
username,TCS_ANZ,1,09/06/2020 02:50:26,7,#TCSAnalystForum,1270186463901020160,We're excited to kick off our first virtual #TCSAnalystForum. A big welcome to all the analysts! Stay tuned for key insights.,,TCS_AsiaPacific,24/08/2020 21:40:35,
username,TCS_ANZ,1,08/06/2020 23:45:14,8,#whitepaper #business4dot0 #manufacturing #resilient #agile,1270139857856331776,How will the manufacturing industry create a value chain that operates like a neural network? New @TCS #whitepaper live here: http://ow.ly/rU8g50zYj6F #business4dot0 #manufacturing #resilient #agile,,,24/08/2020 21:40:35,@TCS
